,Lat,Lon,SMS,SM1,SDS,SD1,
6522,34.05336,-118.38975,2.182,1.206,1.454,0.804,1.0905
6523,34.05311,-118.38976,2.18,1.205,1.453,0.803,1.08975
6524,34.05291,-118.38976,2.178,1.204,1.452,0.803,1.089
6525,34.05265,-118.38977,2.176,1.203,1.451,0.802,1.08825
6526,34.19425,-118.38981,1.944,1.061,1.296,0.708,0.972
6527,34.18984,-118.38983,1.904,1.017,1.269,0.678,0.95175
6528,34.1879,-118.38987,1.916,1.023,1.277,0.682,0.95775
6529,34.14126,-118.38994,2.434,1.231,1.622,0.821,1.2165
6530,34.05691,-118.39015,2.208,1.219,1.472,0.813,1.104
6531,34.05612,-118.39015,2.202,1.216,1.468,0.811,1.101
6532,34.19666,-118.39022,1.966,1.085,1.311,0.723,0.98325
6533,34.16539,-118.39029,2.128,1.111,1.419,0.74,1.06425
6534,34.18987,-118.39032,1.908,1.019,1.272,0.679,0.954
6535,34.03545,-118.39035,2.071,1.143,1.38,0.762,1.035
6536,34.20319,-118.3904,2.047,1.152,1.364,0.768,1.023
6537,34.05611,-118.39048,2.202,1.216,1.468,0.811,1.101
6538,34.05673,-118.39049,2.207,1.219,1.471,0.812,1.10325
6539,34.05652,-118.39051,2.205,1.218,1.47,0.812,1.1025
6540,34.05625,-118.39052,2.203,1.217,1.469,0.811,1.10175
6541,34.19728,-118.39054,1.972,1.09,1.315,0.727,0.98625
6542,34.16539,-118.39062,2.133,1.113,1.422,0.742,1.0665
6543,34.05456,-118.39065,2.191,1.211,1.461,0.807,1.09575
6544,34.19728,-118.3907,1.972,1.089,1.315,0.726,0.98625
6545,34.20397,-118.39073,2.057,1.158,1.371,0.772,1.02825
6546,34.18986,-118.39075,1.915,1.021,1.276,0.681,0.957
6547,34.1879,-118.39078,1.929,1.028,1.286,0.685,0.9645
6548,34.19365,-118.39088,1.944,1.055,1.296,0.704,0.972
6549,34.09117,-118.39089,2.45,1.336,1.634,0.891,1.2255
6550,34.19731,-118.3909,1.973,1.089,1.315,0.726,0.98625
6551,34.0568,-118.39106,2.207,1.219,1.472,0.813,1.104
6552,34.05653,-118.39106,2.205,1.218,1.47,0.812,1.1025
6553,34.05625,-118.39106,2.203,1.217,1.469,0.812,1.10175
6554,34.05584,-118.39106,2.2,1.216,1.467,0.811,1.10025
6555,34.05611,-118.39107,2.202,1.217,1.468,0.811,1.101
6556,34.19756,-118.39111,1.975,1.09,1.317,0.727,0.98775
6557,34.15718,-118.39116,2.287,1.154,1.525,0.769,1.14375
6558,34.20508,-118.3912,2.07,1.167,1.38,0.778,1.035
6559,34.16539,-118.3912,2.141,1.119,1.427,0.746,1.07025
6560,34.1681,-118.39129,2.095,1.108,1.397,0.738,1.04775
6561,34.18696,-118.3913,1.943,1.035,1.295,0.69,0.97125
6562,34.05455,-118.39138,2.191,1.212,1.461,0.808,1.09575
6563,34.19682,-118.39141,1.97,1.083,1.314,0.722,0.9855
6564,34.19472,-118.39142,1.956,1.065,1.304,0.71,0.978
6565,34.18988,-118.39142,1.925,1.026,1.283,0.684,0.96225
6566,34.14111,-118.39146,2.431,1.245,1.621,0.83,1.21575
6567,34.18637,-118.39149,1.95,1.038,1.3,0.692,0.975
6568,34.05598,-118.3915,2.202,1.217,1.468,0.811,1.101
6569,34.05653,-118.39151,2.206,1.219,1.47,0.813,1.1025
6570,34.05639,-118.39152,2.205,1.218,1.47,0.812,1.1025
6571,34.18697,-118.39153,1.947,1.036,1.298,0.691,0.9735
6572,34.03189,-118.39154,2.049,1.131,1.366,0.754,1.0245
6573,34.19423,-118.3916,1.954,1.061,1.303,0.707,0.97725
6574,34.17914,-118.39165,2.003,1.065,1.336,0.71,1.002
6575,34.05456,-118.39171,2.192,1.212,1.461,0.808,1.09575
6576,34.16814,-118.39173,2.102,1.111,1.401,0.741,1.05075
6577,34.18193,-118.39181,1.986,1.056,1.324,0.704,0.993
6578,34.16523,-118.39186,2.153,1.125,1.435,0.75,1.07625
6579,34.16634,-118.39187,2.134,1.12,1.423,0.747,1.06725
6580,34.15606,-118.39191,2.311,1.166,1.541,0.777,1.15575
6581,34.03585,-118.39195,2.074,1.145,1.382,0.764,1.0365
6582,34.19683,-118.39197,1.972,1.081,1.315,0.721,0.98625
6583,34.16794,-118.39197,2.109,1.114,1.406,0.743,1.0545
6584,34.19495,-118.39199,1.961,1.067,1.307,0.711,0.98025
6585,34.05694,-118.39209,2.209,1.221,1.473,0.814,1.10475
6586,34.05639,-118.39209,2.205,1.219,1.47,0.813,1.1025
6587,34.16732,-118.39213,2.122,1.118,1.415,0.746,1.06125
6588,34.03206,-118.39213,2.051,1.132,1.367,0.754,1.02525
6589,34.1487,-118.3922,2.414,1.204,1.609,0.803,1.20675
6590,34.19699,-118.39235,1.974,1.081,1.316,0.721,0.987
6591,34.15583,-118.39236,2.317,1.171,1.544,0.781,1.158
6592,34.05441,-118.39238,2.191,1.212,1.461,0.808,1.09575
6593,34.031,-118.39238,2.044,1.128,1.363,0.752,1.02225
6594,34.14898,-118.39239,2.413,1.204,1.608,0.803,1.206
6595,34.05455,-118.39239,2.192,1.213,1.461,0.808,1.09575
6596,34.14758,-118.3924,2.415,1.213,1.61,0.809,1.2075
6597,34.0547,-118.3924,2.193,1.213,1.462,0.809,1.0965
6598,34.16883,-118.39244,2.102,1.114,1.401,0.743,1.05075
6599,34.16714,-118.39252,2.131,1.122,1.421,0.748,1.06575
6600,34.19728,-118.39253,1.975,1.083,1.317,0.722,0.98775
6601,34.17185,-118.39253,2.071,1.102,1.381,0.735,1.03575
6602,34.05653,-118.39254,2.206,1.22,1.471,0.813,1.10325
6603,34.05625,-118.39254,2.204,1.219,1.47,0.812,1.1025
6604,34.05611,-118.39254,2.203,1.218,1.469,0.812,1.10175
6605,34.16459,-118.39256,2.172,1.134,1.448,0.756,1.086
6606,34.19786,-118.39262,1.978,1.086,1.319,0.724,0.98925
6607,34.14187,-118.39268,2.427,1.252,1.618,0.834,1.2135
6608,34.0316,-118.39269,2.048,1.13,1.365,0.753,1.02375
6609,34.15624,-118.39275,2.311,1.173,1.541,0.782,1.15575
6610,34.03191,-118.39275,2.05,1.131,1.367,0.754,1.02525
6611,34.16791,-118.39276,2.122,1.121,1.415,0.747,1.06125
6612,34.03275,-118.39276,2.055,1.134,1.37,0.756,1.0275
6613,34.16714,-118.3928,2.135,1.125,1.423,0.75,1.06725
6614,34.14239,-118.3928,2.425,1.249,1.617,0.833,1.21275
6615,34.05454,-118.3928,2.192,1.213,1.461,0.809,1.09575
6616,34.03259,-118.39283,2.054,1.134,1.369,0.756,1.02675
6617,34.19783,-118.39284,1.978,1.085,1.319,0.724,0.98925
6618,34.15527,-118.39284,2.328,1.178,1.552,0.785,1.164
6619,34.19729,-118.39285,1.976,1.082,1.317,0.721,0.98775
6620,34.14766,-118.39285,2.414,1.217,1.609,0.811,1.20675
6621,34.03262,-118.39286,2.054,1.134,1.37,0.756,1.0275
6622,34.16883,-118.39289,2.11,1.118,1.407,0.745,1.05525
6623,34.03099,-118.3929,2.044,1.128,1.363,0.752,1.02225
6624,34.1719,-118.39303,2.08,1.106,1.387,0.737,1.04025
6625,34.0316,-118.39304,2.048,1.13,1.365,0.754,1.02375
6626,34.16528,-118.39306,2.168,1.135,1.445,0.757,1.08375
6627,34.15708,-118.39307,2.299,1.172,1.532,0.781,1.149
6628,34.16714,-118.39308,2.139,1.127,1.426,0.751,1.0695
6629,34.03198,-118.39311,2.05,1.132,1.367,0.755,1.02525
6630,34.05667,-118.39314,2.208,1.221,1.472,0.814,1.104
6631,34.17161,-118.39321,2.085,1.109,1.39,0.739,1.0425
6632,34.03158,-118.39327,2.048,1.13,1.365,0.754,1.02375
6633,34.17081,-118.39329,2.093,1.113,1.395,0.742,1.04625
6634,34.14215,-118.39331,2.425,1.256,1.617,0.837,1.21275
6635,34.14476,-118.39332,2.419,1.24,1.613,0.826,1.20975
6636,34.15723,-118.39333,2.297,1.174,1.532,0.783,1.149
6637,34.17164,-118.39339,2.088,1.11,1.392,0.74,1.044
6638,34.14994,-118.39339,2.408,1.208,1.605,0.805,1.20375
6639,34.15541,-118.39342,2.327,1.183,1.552,0.789,1.164
6640,34.19728,-118.39343,1.977,1.08,1.318,0.72,0.9885
6641,34.15626,-118.39343,2.314,1.179,1.542,0.786,1.1565
6642,34.16622,-118.39349,2.16,1.135,1.44,0.757,1.08
6643,34.15034,-118.39354,2.407,1.208,1.604,0.805,1.203
6644,34.05626,-118.39356,2.205,1.22,1.47,0.813,1.1025
6645,34.05653,-118.39357,2.207,1.221,1.471,0.814,1.10325
6646,34.05639,-118.39357,2.206,1.22,1.471,0.813,1.10325
6647,34.05598,-118.39357,2.203,1.219,1.469,0.812,1.10175
6648,34.16794,-118.39359,2.135,1.128,1.424,0.752,1.068
6649,34.05667,-118.39359,2.208,1.221,1.472,0.814,1.104
6650,34.03062,-118.39361,2.042,1.127,1.361,0.751,1.02075
6651,34.03291,-118.39363,2.056,1.136,1.371,0.757,1.02825
6652,34.03278,-118.39368,2.055,1.135,1.37,0.757,1.0275
6653,34.20602,-118.39373,2.062,1.157,1.375,0.772,1.03125
6654,34.17165,-118.39373,2.094,1.113,1.396,0.742,1.047
6655,34.19783,-118.39375,1.978,1.081,1.319,0.721,0.98925
6656,34.03251,-118.39377,2.054,1.134,1.369,0.756,1.02675
6657,34.15532,-118.39379,2.33,1.187,1.553,0.791,1.16475
6658,34.03268,-118.39381,2.055,1.135,1.37,0.757,1.0275
6659,34.06675,-118.39385,2.28,1.255,1.52,0.837,1.14
6660,34.1499,-118.39387,2.407,1.213,1.605,0.809,1.20375
6661,34.03153,-118.39387,2.048,1.131,1.365,0.754,1.02375
6662,34.03226,-118.39389,2.052,1.133,1.368,0.756,1.026
6663,34.05355,-118.39394,2.186,1.211,1.457,0.807,1.09275
6664,34.05342,-118.39394,2.185,1.21,1.457,0.807,1.09275
6665,34.03213,-118.39395,2.052,1.133,1.368,0.755,1.026
6666,34.16698,-118.39397,2.156,1.136,1.437,0.757,1.07775
6667,34.196,-118.39398,1.975,1.071,1.317,0.714,0.98775
6668,34.16653,-118.39398,2.162,1.138,1.442,0.758,1.0815
6669,34.032,-118.394,2.051,1.132,1.367,0.755,1.02525
6670,34.19452,-118.39402,1.972,1.064,1.315,0.709,0.98625
6671,34.14994,-118.39407,2.406,1.215,1.604,0.81,1.203
6672,34.05455,-118.39407,2.193,1.214,1.462,0.81,1.0965
6673,34.03028,-118.39412,2.04,1.126,1.36,0.751,1.02
6674,34.05653,-118.39418,2.207,1.221,1.472,0.814,1.104
6675,34.05639,-118.39418,2.206,1.221,1.471,0.814,1.10325
6676,34.15687,-118.3942,2.307,1.184,1.538,0.789,1.1535
6677,34.17248,-118.39422,2.097,1.113,1.398,0.742,1.0485
6678,34.15524,-118.39428,2.333,1.192,1.555,0.795,1.16625
6679,34.19552,-118.39429,1.975,1.069,1.317,0.712,0.98775
6680,34.19526,-118.39429,1.975,1.068,1.317,0.712,0.98775
6681,34.0331,-118.3943,2.058,1.137,1.372,0.758,1.029
6682,34.02668,-118.39432,2.018,1.113,1.345,0.742,1.00875
6683,34.1496,-118.39433,2.407,1.22,1.604,0.813,1.203
6684,34.03296,-118.39434,2.057,1.136,1.371,0.757,1.02825
6685,34.03284,-118.39441,2.056,1.136,1.371,0.757,1.02825
6686,34.17245,-118.39442,2.101,1.115,1.401,0.743,1.05075
6687,34.14622,-118.39444,2.414,1.241,1.609,0.828,1.20675
6688,34.0327,-118.39445,2.055,1.135,1.37,0.757,1.0275
6689,34.02692,-118.39446,2.019,1.114,1.346,0.742,1.0095
6690,34.03073,-118.39449,2.043,1.128,1.362,0.752,1.0215
6691,34.16458,-118.3945,2.198,1.151,1.465,0.767,1.09875
6692,34.03257,-118.3945,2.054,1.135,1.37,0.757,1.0275
6693,34.05274,-118.39457,2.18,1.209,1.454,0.806,1.0905
6694,34.05398,-118.39458,2.189,1.213,1.46,0.809,1.095
6695,34.05384,-118.39458,2.188,1.212,1.459,0.808,1.09425
6696,34.0537,-118.39458,2.187,1.212,1.458,0.808,1.0935
6697,34.05356,-118.39458,2.186,1.211,1.457,0.808,1.09275
6698,34.05343,-118.39458,2.185,1.211,1.457,0.807,1.09275
6699,34.05301,-118.39458,2.182,1.21,1.455,0.806,1.09125
6700,34.05288,-118.3946,2.181,1.209,1.454,0.806,1.0905
6701,34.19468,-118.39463,1.976,1.065,1.318,0.71,0.9885
6702,34.19651,-118.39464,1.978,1.072,1.319,0.715,0.98925
6703,34.20506,-118.39465,2.042,1.14,1.362,0.76,1.0215
6704,34.16458,-118.39467,2.2,1.152,1.467,0.768,1.10025
6705,34.02714,-118.39468,2.021,1.114,1.347,0.743,1.01025
6706,34.19425,-118.39469,1.976,1.063,1.318,0.709,0.9885
6707,34.03197,-118.39476,2.051,1.133,1.367,0.755,1.02525
6708,34.02726,-118.39477,2.021,1.115,1.348,0.743,1.011
6709,34.20529,-118.39481,2.044,1.141,1.363,0.761,1.02225
6710,34.17244,-118.39482,2.108,1.118,1.405,0.746,1.05375
6711,34.15626,-118.39483,2.319,1.193,1.546,0.795,1.1595
6712,34.0331,-118.39484,2.058,1.137,1.372,0.758,1.029
6713,34.02737,-118.39486,2.022,1.115,1.348,0.744,1.011
6714,34.03297,-118.39489,2.057,1.137,1.371,0.758,1.02825
6715,34.14994,-118.3949,2.404,1.223,1.603,0.816,1.20225
6716,33.97345,-118.39491,1.751,0.96,1.167,0.64,0.87525
6717,34.03162,-118.39492,2.049,1.132,1.366,0.754,1.0245
6718,34.02992,-118.39493,2.038,1.125,1.359,0.75,1.01925
6719,34.16508,-118.39495,2.197,1.153,1.464,0.768,1.098
6720,34.03476,-118.39496,2.068,1.143,1.379,0.762,1.03425
6721,34.03045,-118.39497,2.041,1.127,1.361,0.751,1.02075
6722,34.1708,-118.395,2.124,1.127,1.416,0.751,1.062
6723,34.05143,-118.395,2.171,1.205,1.448,0.803,1.086
6724,34.05129,-118.395,2.17,1.204,1.447,0.803,1.08525
6725,34.05101,-118.395,2.168,1.203,1.445,0.802,1.08375
6726,34.19728,-118.39501,1.979,1.074,1.319,0.716,0.98925
6727,34.05456,-118.39501,2.194,1.215,1.462,0.81,1.0965
6728,34.05069,-118.39501,2.166,1.202,1.444,0.801,1.083
6729,34.19453,-118.39509,1.979,1.064,1.32,0.71,0.99
6730,34.18766,-118.39509,1.997,1.058,1.331,0.705,0.99825
6731,34.14995,-118.39513,2.404,1.226,1.603,0.817,1.20225
6732,34.02672,-118.39515,2.018,1.113,1.345,0.742,1.00875
6733,34.03232,-118.39516,2.053,1.134,1.369,0.756,1.02675
6734,34.02583,-118.39517,2.012,1.11,1.342,0.74,1.0065
6735,34.18819,-118.39518,1.994,1.057,1.33,0.704,0.9975
6736,34.19728,-118.39519,1.979,1.073,1.32,0.716,0.99
6737,34.03219,-118.39522,2.052,1.134,1.368,0.756,1.026
6738,34.02784,-118.39522,2.025,1.117,1.35,0.745,1.0125
6739,34.14573,-118.39523,2.413,1.249,1.609,0.833,1.20675
6740,34.03206,-118.39526,2.051,1.133,1.368,0.756,1.026
6741,34.05108,-118.39531,2.169,1.204,1.446,0.803,1.0845
6742,34.0303,-118.39538,2.04,1.127,1.36,0.751,1.02
6743,34.02807,-118.39539,2.027,1.118,1.351,0.746,1.01325
6744,34.03311,-118.39542,2.058,1.137,1.372,0.758,1.029
6745,34.03163,-118.39542,2.049,1.132,1.366,0.755,1.0245
6746,34.03102,-118.39547,2.045,1.13,1.363,0.753,1.02225
6747,34.03329,-118.3955,2.059,1.138,1.373,0.759,1.02975
6748,34.03004,-118.39552,2.039,1.126,1.359,0.751,1.01925
6749,34.15549,-118.39553,2.333,1.203,1.555,0.802,1.16625
6750,34.16458,-118.39554,2.211,1.16,1.474,0.773,1.1055
6751,34.20621,-118.39555,2.048,1.145,1.366,0.763,1.0245
6752,34.02731,-118.39558,2.022,1.116,1.348,0.744,1.011
6753,34.0298,-118.39565,2.037,1.125,1.358,0.75,1.0185
6754,34.0329,-118.39566,2.057,1.137,1.371,0.758,1.02825
6755,34.02743,-118.39566,2.023,1.116,1.348,0.744,1.011
6756,34.02675,-118.39567,2.018,1.113,1.345,0.742,1.00875
6757,34.05108,-118.39568,2.169,1.204,1.446,0.803,1.0845
6758,34.16766,-118.39569,2.173,1.147,1.449,0.765,1.08675
6759,34.16752,-118.39569,2.175,1.148,1.45,0.765,1.0875
6760,34.16738,-118.39569,2.177,1.148,1.451,0.766,1.08825
6761,34.16724,-118.39569,2.178,1.149,1.452,0.766,1.089
6762,34.15497,-118.3957,2.34,1.207,1.56,0.805,1.17
6763,34.05329,-118.3957,2.185,1.212,1.457,0.808,1.09275
6764,34.05274,-118.3957,2.181,1.21,1.454,0.807,1.0905
6765,34.0523,-118.3957,2.178,1.208,1.452,0.806,1.089
6766,34.19534,-118.39571,1.982,1.067,1.322,0.711,0.9915
6767,34.19344,-118.39571,1.985,1.062,1.323,0.708,0.99225
6768,34.16706,-118.39571,2.181,1.15,1.454,0.767,1.0905
6769,34.16458,-118.39571,2.213,1.162,1.475,0.774,1.10625
6770,34.05441,-118.39571,2.193,1.215,1.462,0.81,1.0965
6771,34.15548,-118.39579,2.334,1.206,1.556,0.804,1.167
6772,34.03057,-118.39585,2.042,1.128,1.362,0.752,1.0215
6773,34.02698,-118.39585,2.02,1.114,1.346,0.743,1.0095
6774,34.02598,-118.39585,2.013,1.111,1.342,0.74,1.0065
6775,34.03237,-118.39586,2.053,1.135,1.369,0.757,1.02675
6776,34.0261,-118.39595,2.014,1.111,1.343,0.741,1.00725
6777,34.03031,-118.39596,2.041,1.127,1.36,0.751,1.02
6778,34.21076,-118.396,2.1,1.19,1.4,0.793,1.05
6779,34.02721,-118.39602,2.021,1.115,1.347,0.744,1.01025
6780,34.02621,-118.39603,2.015,1.111,1.343,0.741,1.00725
6781,34.2095,-118.39604,2.08,1.175,1.387,0.784,1.04025
6782,34.19237,-118.39605,1.99,1.06,1.326,0.707,0.9945
6783,34.1634,-118.39609,2.233,1.17,1.489,0.78,1.11675
6784,34.0526,-118.3961,2.18,1.21,1.454,0.807,1.0905
6785,34.1748,-118.39611,2.113,1.119,1.408,0.746,1.056
6786,34.03007,-118.39611,2.039,1.126,1.359,0.751,1.01925
6787,34.17809,-118.39612,2.087,1.104,1.391,0.736,1.04325
6788,34.17466,-118.39612,2.114,1.119,1.409,0.746,1.05675
6789,34.17452,-118.39612,2.115,1.12,1.41,0.747,1.0575
6790,34.17328,-118.39612,2.125,1.125,1.416,0.75,1.062
6791,34.17314,-118.39612,2.126,1.126,1.417,0.751,1.06275
6792,34.17301,-118.39612,2.127,1.127,1.418,0.751,1.0635
6793,34.0544,-118.39613,2.193,1.216,1.462,0.811,1.0965
6794,34.05342,-118.39613,2.186,1.213,1.458,0.808,1.0935
6795,34.17521,-118.39614,2.11,1.117,1.407,0.745,1.05525
6796,34.14799,-118.39614,2.406,1.242,1.604,0.828,1.203
6797,34.05471,-118.39614,2.195,1.217,1.464,0.811,1.098
6798,34.16179,-118.39616,2.254,1.179,1.503,0.786,1.12725
6799,34.15998,-118.39616,2.277,1.187,1.518,0.791,1.1385
6800,34.02979,-118.39617,2.037,1.125,1.358,0.75,1.0185
6801,34.02814,-118.3962,2.027,1.119,1.351,0.746,1.01325
6802,34.02745,-118.39623,2.023,1.116,1.348,0.744,1.011
6803,34.0311,-118.39631,2.046,1.13,1.364,0.754,1.023
6804,34.03091,-118.39645,2.045,1.13,1.363,0.753,1.02225
6805,34.14814,-118.39646,2.405,1.241,1.603,0.827,1.20225
6806,34.19447,-118.39649,1.989,1.065,1.326,0.71,0.9945
6807,34.19263,-118.39653,1.994,1.062,1.329,0.708,0.99675
6808,34.17936,-118.39655,2.084,1.102,1.389,0.735,1.04175
6809,34.02634,-118.39664,2.016,1.112,1.344,0.741,1.008
6810,34.16068,-118.39666,2.272,1.188,1.515,0.792,1.13625
6811,34.0304,-118.39666,2.041,1.128,1.361,0.752,1.02075
6812,34.02804,-118.39666,2.026,1.119,1.351,0.746,1.01325
6813,34.03159,-118.39672,2.049,1.132,1.366,0.755,1.0245
6814,34.17077,-118.39674,2.156,1.142,1.437,0.761,1.07775
6815,34.0302,-118.39674,2.04,1.127,1.36,0.751,1.02
6816,34.05322,-118.39676,2.185,1.213,1.457,0.808,1.09275
6817,34.05292,-118.39676,2.183,1.212,1.455,0.808,1.09125
6818,34.05261,-118.39676,2.181,1.21,1.454,0.807,1.0905
6819,34.14953,-118.39677,2.401,1.237,1.601,0.825,1.20075
6820,34.05276,-118.39677,2.182,1.211,1.455,0.807,1.09125
6821,34.02645,-118.39677,2.016,1.113,1.344,0.742,1.008
6822,34.17566,-118.39678,2.117,1.12,1.412,0.747,1.059
6823,34.17298,-118.39681,2.139,1.132,1.426,0.755,1.0695
6824,34.1626,-118.39684,2.251,1.181,1.501,0.787,1.12575
6825,34.16351,-118.39685,2.241,1.177,1.494,0.784,1.1205
6826,34.16275,-118.39685,2.25,1.18,1.5,0.787,1.125
6827,34.14658,-118.39686,2.407,1.245,1.605,0.83,1.20375
6828,34.19258,-118.39687,1.998,1.063,1.332,0.709,0.999
6829,34.02981,-118.3969,2.038,1.126,1.358,0.75,1.0185
6830,34.17369,-118.39692,2.136,1.13,1.424,0.753,1.068
6831,34.17315,-118.39692,2.14,1.132,1.427,0.755,1.07025
6832,34.15957,-118.39694,2.288,1.196,1.525,0.798,1.14375
6833,34.17763,-118.39695,2.105,1.113,1.403,0.742,1.05225
6834,33.9618,-118.39695,1.707,0.937,1.138,0.625,0.8535
6835,34.16092,-118.39696,2.272,1.19,1.515,0.793,1.13625
6836,34.17747,-118.39697,2.106,1.113,1.404,0.742,1.053
6837,34.17342,-118.39697,2.139,1.132,1.426,0.754,1.0695
6838,34.17819,-118.39698,2.101,1.11,1.4,0.74,1.05
6839,34.02682,-118.39701,2.019,1.114,1.346,0.743,1.0095
6840,34.21189,-118.39702,2.107,1.195,1.405,0.796,1.05375
6841,34.21105,-118.39703,2.092,1.185,1.395,0.79,1.04625
6842,34.17025,-118.39703,2.165,1.146,1.443,0.764,1.08225
6843,34.1452,-118.39706,2.41,1.248,1.607,0.832,1.20525
6844,34.21161,-118.39711,2.101,1.191,1.401,0.794,1.05075
6845,34.02764,-118.39714,2.024,1.117,1.349,0.745,1.01175
6846,34.1469,-118.39721,2.406,1.244,1.604,0.829,1.203
6847,34.02778,-118.39728,2.025,1.118,1.35,0.745,1.0125
6848,34.02465,-118.39729,2.005,1.106,1.337,0.737,1.00275
6849,34.14703,-118.39731,2.405,1.243,1.604,0.829,1.203
6850,34.02615,-118.39731,2.015,1.112,1.343,0.741,1.00725
6851,34.15067,-118.39739,2.395,1.234,1.596,0.823,1.197
6852,34.15096,-118.39742,2.391,1.234,1.594,0.823,1.1955
6853,34.167,-118.39745,2.209,1.165,1.472,0.777,1.104
6854,34.02812,-118.39745,2.027,1.119,1.351,0.746,1.01325
6855,34.0246,-118.39745,2.005,1.106,1.336,0.737,1.002
6856,34.0257,-118.39749,2.012,1.11,1.341,0.74,1.00575
6857,34.0274,-118.3975,2.023,1.117,1.348,0.744,1.011
6858,33.96839,-118.39753,1.73,0.949,1.153,0.633,0.86475
6859,34.02587,-118.39763,2.013,1.111,1.342,0.741,1.0065
6860,34.02488,-118.39765,2.006,1.107,1.338,0.738,1.0035
6861,33.96885,-118.39777,1.731,0.95,1.154,0.633,0.8655
6862,34.0311,-118.39778,2.046,1.131,1.364,0.754,1.023
6863,34.0261,-118.39779,2.014,1.112,1.343,0.741,1.00725
6864,34.16685,-118.39781,2.216,1.169,1.477,0.779,1.10775
6865,34.16919,-118.39787,2.191,1.158,1.461,0.772,1.09575
6866,34.02518,-118.39787,2.008,1.108,1.339,0.739,1.00425
6867,34.02975,-118.39789,2.037,1.126,1.358,0.751,1.0185
6868,34.02626,-118.39792,2.015,1.112,1.344,0.742,1.008
6869,34.03162,-118.39796,2.049,1.133,1.366,0.756,1.0245
6870,34.17175,-118.39797,2.17,1.147,1.447,0.765,1.08525
6871,34.02715,-118.39808,2.021,1.116,1.347,0.744,1.01025
6872,34.02539,-118.3981,2.01,1.109,1.34,0.739,1.005
6873,34.02652,-118.39811,2.017,1.114,1.345,0.742,1.00875
6874,34.16823,-118.39818,2.207,1.166,1.471,0.777,1.10325
6875,34.02731,-118.39823,2.022,1.117,1.348,0.744,1.011
6876,34.02566,-118.39825,2.011,1.11,1.341,0.74,1.00575
6877,34.17243,-118.39834,2.171,1.147,1.447,0.765,1.08525
6878,34.02508,-118.39837,2.008,1.108,1.339,0.739,1.00425
6879,34.02589,-118.39842,2.013,1.111,1.342,0.741,1.0065
6880,34.16806,-118.39844,2.213,1.169,1.475,0.779,1.10625
6881,34.16793,-118.39846,2.215,1.17,1.476,0.78,1.107
6882,34.16716,-118.39846,2.222,1.173,1.482,0.782,1.1115
6883,34.16686,-118.39846,2.225,1.175,1.484,0.783,1.113
6884,34.02701,-118.39847,2.02,1.116,1.347,0.744,1.01025
6885,34.19421,-118.39848,2.004,1.066,1.336,0.71,1.002
6886,34.16514,-118.39854,2.244,1.184,1.496,0.789,1.122
6887,34.02539,-118.39857,2.01,1.109,1.34,0.74,1.005
6888,34.02712,-118.39858,2.021,1.116,1.347,0.744,1.01025
6889,34.02497,-118.39858,2.007,1.108,1.338,0.738,1.0035
6890,34.02723,-118.39868,2.022,1.117,1.348,0.744,1.011
6891,34.02735,-118.39876,2.022,1.117,1.348,0.745,1.011
6892,34.16887,-118.39877,2.21,1.168,1.474,0.778,1.1055
6893,34.02619,-118.3988,2.015,1.113,1.343,0.742,1.00725
6894,34.02747,-118.39886,2.023,1.118,1.349,0.745,1.01175
6895,34.16454,-118.39888,2.255,1.19,1.503,0.793,1.12725
6896,34.16925,-118.39889,2.209,1.167,1.472,0.778,1.104
6897,34.16519,-118.39892,2.249,1.187,1.499,0.791,1.12425
6898,34.16785,-118.39893,2.223,1.174,1.482,0.783,1.1115
6899,34.1656,-118.39893,2.245,1.185,1.497,0.79,1.12275
6900,34.02609,-118.39897,2.014,1.112,1.343,0.741,1.00725
6901,34.02763,-118.39899,2.024,1.118,1.349,0.746,1.01175
6902,34.02489,-118.39902,2.007,1.108,1.338,0.738,1.0035
6903,34.16454,-118.39909,2.257,1.192,1.505,0.794,1.12875
6904,34.19424,-118.39912,2.008,1.066,1.339,0.711,1.00425
6905,34.025,-118.39912,2.007,1.108,1.338,0.739,1.0035
6906,34.02669,-118.39913,2.018,1.115,1.345,0.743,1.00875
6907,34.02599,-118.39916,2.014,1.112,1.342,0.741,1.0065
6908,34.02513,-118.39921,2.008,1.109,1.339,0.739,1.00425
6909,34.02828,-118.39923,2.028,1.121,1.352,0.747,1.014
6910,34.02442,-118.39923,2.004,1.106,1.336,0.737,1.002
6911,34.15793,-118.39931,2.322,1.226,1.548,0.817,1.161
6912,34.02455,-118.39931,2.004,1.106,1.336,0.738,1.002
6913,34.02656,-118.39936,2.017,1.114,1.345,0.743,1.00875
6914,34.02363,-118.39936,1.998,1.103,1.332,0.735,0.999
6915,34.19425,-118.39941,2.01,1.066,1.34,0.711,1.005
6916,34.16455,-118.39942,2.261,1.194,1.508,0.796,1.131
6917,34.16967,-118.3995,2.215,1.17,1.477,0.78,1.10775
6918,34.02636,-118.3995,2.016,1.114,1.344,0.742,1.008
6919,34.02547,-118.3995,2.01,1.11,1.34,0.74,1.005
6920,34.16513,-118.39951,2.257,1.192,1.505,0.795,1.12875
6921,34.17024,-118.39955,2.211,1.167,1.474,0.778,1.1055
6922,34.16606,-118.39956,2.249,1.188,1.5,0.792,1.125
6923,34.02577,-118.39956,2.012,1.111,1.341,0.741,1.00575
